ID,edad,genero,estado_civil,tipo_vivienda,integrantes,zona_geografica,tipo_zona,monto_solicitado,plazo,periodo,sector_economico,ingreso_mensual_bruto,costo_inversion,ingreso_mensual_neto,ingreso_adicional,ingreso_terceros,ingreso_total,gasto_basico,gastos_operativos,gastos_financieros,gasto_total,deuda_total_financiera,puntaje_experian,capacidad_pago_porcentaje,aprobado
SOL-006318,55,F,soltero,Familiar,1,Costa,Rural,3035,81,Diario,Transporte,9435,56,4151.4,1263,793,6207.4,430,89,701,1220,8412,582,80.35,0
SOL-006319,67,F,soltero,Propia,1,Sierra,Periurbano,631,7,Mensual,Servicios,3459,65,1210.65,263,417,1890.65,450,78,172,700,516,914,62.98,1
SOL-006320,24,M,divorciado,Alquilada,4,Sierra,Urbano,450,7,Mensual,Transporte,2522,73,680.94,332,30,1042.94,1000,56,127,1183,3048,481,-13.43,0
SOL-006321,51,F,soltero,Familiar,1,Sierra,Urbano,633,18,Quincenal,Produccion,1180,73,318.6,140,108,566.6,520,42,5,567,100,781,-0.07,0
SOL-006322,33,F,casado,Familiar,1,Selva,Rural,893,70,Diario,Servicios,4677,82,841.86,207,527,1575.86,350,71,72,493,144,735,68.72,1
SOL-006323,68,F,conviviente,Propia,5,Costa,Urbano,511,80,Diario,Comercio,9092,63,3364.04,855,220,4439.04,1250,245,670,2165,16080,489,51.23,0
SOL-006324,28,F,viudo,Familiar,4,Sierra,Urbano,2115,6,Mensual,Servicios,6345,53,2982.15,127,907,4016.15,1000,131,48,1179,1008,840,70.64,1
SOL-006325,40,M,viudo,Propia,6,Selva,Rural,2497,34,Semanal,Produccion,7122,70,2136.6,777,373,3286.6,970,153,289,1412,867,739,57.04,1
SOL-006326,31,F,casado,Familiar,5,Costa,Rural,5148,28,Semanal,Servicios,5771,67,1904.43,502,436,2842.43,1000,130,227,1357,6810,612,52.26,0
SOL-006327,53,F,soltero,Alquilada,1,Costa,Periurbano,585,15,Quincenal,Produccion,8586,68,2747.52,2079,241,5067.52,480,144,436,1060,1744,856,79.08,1
SOL-006328,18,M,soltero,Alquilada,1,Costa,Periurbano,10039,112,Diario,Servicios,9420,60,3768,602,128,4498,480,328,707,1515,14847,598,66.32,0
SOL-006329,22,F,casado,Familiar,3,Selva,Urbano,5151,10,Quincenal,Produccion,6706,45,3688.3,181,559,4428.3,800,227,418,1445,5852,970,67.37,0
SOL-006330,20,M,soltero,Familiar,1,Selva,Urbano,1715,10,Mensual,Servicios,4089,63,1512.93,846,265,2623.93,490,118,176,784,176,773,70.12,1
SOL-006331,40,M,conviviente,Alquilada,1,Selva,Urbano,377,81,Diario,Servicios,1807,65,632.45,76,198,906.45,490,62,23,575,23,759,36.57,1
SOL-006332,42,F,soltero,Alquilada,1,Selva,Rural,3052,15,Quincenal,Comercio,1540,25,1155,83,175,1413,350,89,187,626,935,767,55.7,1
SOL-006333,35,M,divorciado,Familiar,2,Selva,Urbano,2260,13,Quincenal,Servicios,3961,63,1465.57,1159,774,3398.57,640,122,118,880,2832,897,74.11,0
SOL-006334,59,F,divorciado,Familiar,5,Selva,Periurbano,340,4,Semanal,Transporte,4036,63,1493.32,869,392,2754.32,1080,59,27,1166,810,810,57.67,1
SOL-006335,58,M,soltero,Familiar,1,Costa,Urbano,1566,14,Quincenal,Servicios,7242,77,1665.66,1904,319,3888.66,550,66,132,748,924,899,80.76,1
SOL-006336,25,F,soltero,Propia,1,Sierra,Periurbano,775,70,Diario,Comercio,6410,74,1666.6,431,64,2161.6,450,102,98,650,1176,821,69.93,1
SOL-006337,56,F,divorciado,Familiar,6,Costa,Urbano,4491,35,Semanal,Transporte,6373,18,5225.86,455,489,6169.86,1440,302,1002,2744,9018,980,55.53,0
SOL-006338,30,M,soltero,Familiar,1,Costa,Rural,4052,34,Diario,Comercio,5607,53,2635.29,984,159,3778.29,430,174,491,1095,7856,639,71.02,0
SOL-006339,32,F,soltero,Alquilada,1,Sierra,Periurbano,1253,63,Diario,Servicios,5804,75,1451,602,989,3042,450,140,17,607,17,927,80.05,1
SOL-006340,47,F,soltero,Alquilada,1,Sierra,Urbano,2373,5,Mensual,Produccion,1827,52,876.96,69,39,984.96,520,70,49,639,490,804,35.12,1
SOL-006341,69,F,divorciado,Familiar,6,Sierra,Rural,5296,6,Mensual,Servicios,6569,57,2824.67,477,357,3658.67,1020,80,314,1414,942,925,61.35,1
SOL-006342,21,F,soltero,Alquilada,1,Sierra,Urbano,5879,96,Diario,Produccion,8300,67,2739,1934,1480,6153,520,142,493,1155,10846,542,81.23,0
SOL-006343,52,F,divorciado,Alquilada,3,Sierra,Urbano,381,6,Mensual,Comercio,2560,72,716.8,169,139,1024.8,830,51,52,933,1040,985,8.96,0
SOL-006344,52,F,casado,Propia,6,Selva,Rural,3721,10,Quincenal,Produccion,5395,15,4585.75,67,764,5416.75,970,368,625,1963,3125,830,63.76,1
SOL-006345,70,M,conviviente,Propia,4,Selva,Periurbano,3457,12,Mensual,Transporte,5419,73,1463.13,268,33,1764.13,920,126,138,1184,690,654,32.88,1
SOL-006346,20,M,soltero,Propia,1,Costa,Periurbano,5129,24,Quincenal,Transporte,4820,63,1783.4,485,924,3192.4,480,112,65,657,780,665,79.42,1
SOL-006347,36,M,viudo,Familiar,5,Selva,Rural,991,32,Semanal,Produccion,2087,63,772.19,296,390,1458.19,840,64,42,946,168,702,35.13,1
SOL-006348,62,F,conviviente,Alquilada,2,Sierra,Rural,1926,47,Semanal,Produccion,7903,69,2449.93,2136,894,5479.93,520,88,30,638,720,807,88.36,1
SOL-006349,44,M,soltero,Propia,1,Costa,Periurbano,5502,15,Quincenal,Comercio,7508,73,2027.16,311,675,3013.16,480,175,104,759,3744,902,74.81,0
SOL-006350,42,F,soltero,Propia,1,Selva,Rural,3627,9,Mensual,Servicios,6749,70,2024.7,942,184,3150.7,350,164,112,626,2016,921,80.13,1
SOL-006351,70,M,conviviente,Alquilada,4,Sierra,Urbano,1646,19,Quincenal,Comercio,5135,67,1694.55,1510,812,4016.55,1000,82,208,1290,832,907,67.88,1
SOL-006352,58,F,conviviente,Alquilada,3,Sierra,Periurbano,6428,20,Quincenal,Transporte,5496,55,2473.2,1003,50,3526.2,740,246,307,1293,614,764,63.33,1
SOL-006353,65,M,viudo,Propia,3,Costa,Urbano,1743,8,Mensual,Produccion,2194,50,1097,573,33,1703,890,103,8,1001,96,717,41.22,1
SOL-006354,37,M,casado,Familiar,3,Selva,Urbano,674,6,Quincenal,Transporte,3381,70,1014.3,711,572,2297.3,800,58,31,889,31,892,61.3,1
SOL-006355,56,F,viudo,Propia,4,Selva,Periurbano,3671,18,Quincenal,Comercio,8654,65,3028.9,269,812,4109.9,920,207,497,1624,2485,924,60.49,1
SOL-006356,51,M,conviviente,Propia,3,Selva,Periurbano,2424,11,Mensual,Servicios,8887,65,3110.45,727,429,4266.45,740,139,309,1188,3090,888,72.15,1
SOL-006357,20,M,soltero,Propia,1,Sierra,Urbano,7731,76,Diario,Produccion,7891,60,3156.4,1282,1120,5558.4,520,72,283,875,7641,571,84.26,0
SOL-006358,40,F,soltero,Propia,1,Sierra,Urbano,3304,3,Mensual,Servicios,4054,64,1459.44,395,50,1904.44,520,81,93,694,1302,931,63.56,1
SOL-006359,63,M,viudo,Familiar,2,Sierra,Periurbano,5221,23,Quincenal,Comercio,6673,73,1801.71,1969,864,4634.71,590,151,204,945,816,822,79.61,1
SOL-006360,22,F,soltero,Propia,1,Costa,Periurbano,12624,48,Diario,Produccion,9006,32,6124.08,1579,1004,8707.08,480,400,1070,1950,4280,999,77.6,1
SOL-006361,70,F,casado,Familiar,5,Costa,Urbano,6740,17,Quincenal,Servicios,7753,69,2403.43,678,267,3348.43,1250,96,444,1790,6660,584,46.54,0
SOL-006362,21,F,soltero,Propia,1,Sierra,Periurbano,16301,14,Quincenal,Servicios,6704,15,5698.4,438,1003,7139.4,450,492,880,1822,10560,695,74.48,0
SOL-006363,18,F,soltero,Familiar,1,Sierra,Urbano,1176,7,Mensual,Servicios,2753,63,1018.61,69,515,1602.61,520,90,53,663,954,963,58.63,1
SOL-006364,21,F,soltero,Propia,1,Costa,Rural,404,4,Mensual,Servicios,4059,77,933.57,811,87,1831.57,430,61,128,619,1408,958,66.2,0
SOL-006365,21,F,soltero,Alquilada,1,Selva,Rural,3145,49,Semanal,Servicios,1872,42,1085.76,480,266,1831.76,350,74,56,480,672,774,73.8,1
SOL-006366,19,M,soltero,Alquilada,1,Sierra,Periurbano,985,98,Diario,Transporte,1940,73,523.8,130,101,754.8,450,51,3,504,30,808,33.23,1
SOL-006367,46,M,conviviente,Familiar,2,Costa,Periurbano,726,24,Quincenal,Servicios,2230,59,914.3,504,180,1598.3,630,52,133,815,798,927,49.01,1
SOL-006368,67,F,divorciado,Alquilada,4,Selva,Urbano,3584,6,Quincenal,Comercio,5670,74,1474.2,67,603,2144.2,990,87,141,1218,1692,882,43.2,0
SOL-006369,70,M,divorciado,Propia,1,Costa,Periurbano,4550,88,Diario,Comercio,4408,55,1983.6,763,517,3263.6,480,72,154,706,1078,774,78.37,1
SOL-006370,61,M,soltero,Familiar,1,Sierra,Periurbano,3183,69,Diario,Transporte,5176,63,1915.12,230,840,2985.12,450,164,116,730,696,856,75.55,1
SOL-006371,61,F,soltero,Propia,1,Sierra,Rural,3091,76,Diario,Produccion,4543,76,1090.32,1313,460,2863.32,390,73,170,633,4590,330,77.89,0
SOL-006372,30,F,viudo,Familiar,5,Costa,Urbano,6173,11,Quincenal,Transporte,5781,54,2659.26,1650,1059,5368.26,1250,169,85,1504,340,782,71.98,1
SOL-006373,47,F,casado,Familiar,4,Sierra,Periurbano,4664,10,Quincenal,Transporte,6851,68,2192.32,888,593,3673.32,890,51,284,1225,2840,905,66.65,0
SOL-006374,59,M,viudo,Familiar,3,Sierra,Rural,634,16,Quincenal,Servicios,6701,71,1943.29,1579,355,3877.29,630,117,115,862,2415,740,77.77,1
SOL-006375,63,F,soltero,Alquilada,1,Costa,Rural,3868,52,Semanal,Produccion,6859,65,2400.65,1678,1091,5169.65,430,132,125,687,1125,976,86.71,1
SOL-006376,61,M,divorciado,Alquilada,3,Sierra,Periurbano,1376,8,Mensual,Comercio,7766,71,2252.14,1208,1286,4746.14,740,54,186,980,2232,811,79.35,1
SOL-006377,41,M,viudo,Alquilada,4,Sierra,Periurbano,3497,5,Mensual,Servicios,2539,18,2081.98,669,96,2846.98,890,158,306,1354,1224,883,52.44,1
SOL-006378,48,F,divorciado,Alquilada,2,Costa,Urbano,1924,12,Mensual,Servicios,7547,67,2490.51,1981,802,5273.51,710,199,317,1226,317,886,76.75,1
SOL-006379,30,F,casado,Alquilada,1,Selva,Periurbano,2848,72,Diario,Transporte,6590,61,2570.1,1691,12,4273.1,430,51,50,531,300,898,87.57,1
SOL-006380,60,F,conviviente,Alquilada,3,Costa,Rural,2091,67,Diario,Transporte,5251,70,1575.3,54,819,2448.3,700,77,255,1032,6120,545,57.85,0
SOL-006381,62,F,casado,Familiar,5,Sierra,Rural,1307,8,Quincenal,Transporte,7475,64,2691,155,599,3445,890,119,157,1166,157,853,66.15,1
SOL-006382,20,M,soltero,Familiar,1,Costa,Rural,1642,24,Quincenal,Produccion,3256,73,879.12,243,191,1313.12,430,50,9,489,54,925,62.76,1
SOL-006383,48,F,casado,Familiar,4,Selva,Periurbano,627,6,Mensual,Transporte,4852,76,1164.48,1381,330,2875.48,920,69,158,1147,1896,882,60.11,1
SOL-006384,19,M,soltero,Propia,1,Selva,Periurbano,2262,120,Diario,Transporte,4649,69,1441.19,154,707,2302.19,430,134,168,732,504,918,68.2,1
SOL-006385,33,M,conviviente,Propia,2,Sierra,Urbano,2695,31,Diario,Transporte,3118,56,1371.92,219,505,2095.92,670,110,155,935,1240,717,55.39,1
SOL-006386,39,F,casado,Familiar,2,Sierra,Urbano,2281,11,Quincenal,Comercio,3654,62,1388.52,1088,134,2610.52,670,75,219,964,4818,627,63.07,0
SOL-006387,65,F,viudo,Propia,3,Costa,Periurbano,4006,11,Mensual,Transporte,6398,74,1663.48,571,883,3117.48,790,123,318,1231,2226,953,60.51,1
SOL-006388,61,M,casado,Familiar,4,Selva,Rural,1911,6,Quincenal,Produccion,3561,30,2492.7,674,216,3382.7,710,233,77,1020,1232,806,69.85,1
SOL-006389,70,F,divorciado,Propia,4,Costa,Rural,777,68,Diario,Produccion,7766,50,3883,1030,1360,6273,840,254,679,1773,13580,571,71.74,0
SOL-006390,31,F,casado,Familiar,6,Selva,Periurbano,5963,9,Quincenal,Produccion,8738,68,2796.16,1083,521,4400.16,1240,139,313,1692,1878,906,61.55,1
SOL-006391,19,F,soltero,Alquilada,1,Sierra,Urbano,2353,8,Quincenal,Servicios,3054,66,1038.36,441,29,1508.36,520,94,198,812,198,674,46.17,1
SOL-006392,47,F,soltero,Alquilada,1,Costa,Rural,1934,15,Quincenal,Produccion,8808,75,2202,2640,1348,6190,430,180,155,765,3720,795,87.64,1
SOL-006393,50,M,viudo,Familiar,1,Costa,Rural,3523,113,Diario,Comercio,3907,60,1562.8,238,596,2396.8,430,123,22,575,88,955,76.01,1
SOL-006394,37,M,conviviente,Familiar,3,Selva,Urbano,1940,37,Semanal,Produccion,7504,72,2101.12,884,299,3284.12,800,97,351,1248,4914,623,62,0
SOL-006395,39,F,divorciado,Alquilada,6,Costa,Rural,13049,7,Mensual,Produccion,8861,32,6025.48,1168,745,7938.48,1150,373,965,2488,6755,931,68.66,0
SOL-006396,29,M,divorciado,Propia,4,Costa,Rural,6336,26,Semanal,Transporte,3939,34,2599.74,1137,261,3997.74,840,157,458,1455,10992,473,63.6,0
SOL-006397,58,F,viudo,Propia,3,Sierra,Urbano,11416,99,Diario,Comercio,5113,15,4346.05,107,882,5335.05,830,168,311,1309,933,651,75.46,1
SOL-006398,40,F,casado,Familiar,3,Selva,Rural,468,33,Semanal,Produccion,1254,65,438.9,268,162,868.9,590,49,85,724,3060,152,16.68,0
SOL-006399,18,F,soltero,Familiar,1,Selva,Urbano,367,105,Diario,Produccion,1501,76,360.24,415,52,827.24,490,37,4,531,48,930,35.81,1
SOL-006400,24,F,divorciado,Familiar,3,Sierra,Urbano,334,11,Mensual,Transporte,5267,57,2264.81,910,179,3353.81,830,151,26,1007,624,663,69.97,1
SOL-006401,48,F,casado,Propia,5,Sierra,Rural,6218,7,Mensual,Servicios,2687,13,2337.69,280,343,2960.69,890,66,24,980,48,895,66.9,1
SOL-006402,25,F,viudo,Propia,1,Selva,Urbano,5096,98,Diario,Comercio,7856,65,2749.6,158,656,3563.6,490,112,380,982,380,733,72.44,1
SOL-006403,56,M,soltero,Propia,1,Selva,Rural,5837,94,Diario,Comercio,5865,63,2170.05,1394,606,4170.05,350,149,425,924,2125,770,77.84,1
SOL-006404,45,F,casado,Propia,3,Sierra,Rural,3336,8,Mensual,Transporte,8932,59,3662.12,1114,1009,5785.12,630,82,9,721,81,693,87.54,1
SOL-006405,56,F,conviviente,Alquilada,1,Costa,Rural,8582,24,Semanal,Comercio,8399,45,4619.45,238,1596,6453.45,430,217,342,989,4104,666,84.67,1
SOL-006406,63,M,conviviente,Propia,3,Costa,Periurbano,4879,79,Diario,Comercio,5794,61,2259.66,24,342,2625.66,790,60,263,1113,1578,952,57.61,1
SOL-006407,46,F,conviviente,Alquilada,5,Sierra,Urbano,1826,31,Semanal,Servicios,2420,73,653.4,539,13,1205.4,1180,51,72,1303,288,716,-8.1,0
SOL-006408,20,F,soltero,Familiar,1,Selva,Rural,5103,29,Semanal,Servicios,5839,61,2277.21,190,82,2549.21,350,193,104,647,416,936,74.62,1
SOL-006409,19,F,soltero,Alquilada,1,Costa,Rural,3083,11,Mensual,Servicios,3096,65,1083.6,853,239,2175.6,430,83,194,707,388,904,67.5,1
SOL-006410,50,M,soltero,Alquilada,1,Costa,Rural,1533,33,Semanal,Comercio,2323,62,882.74,269,260,1411.74,430,75,160,665,1120,886,52.9,0
SOL-006411,43,M,viudo,Alquilada,2,Selva,Urbano,814,22,Quincenal,Comercio,1478,72,413.84,368,289,1070.84,640,46,23,709,46,919,33.79,1
SOL-006412,19,F,soltero,Familiar,1,Sierra,Periurbano,2586,22,Quincenal,Produccion,9117,56,4011.48,1146,726,5883.48,450,290,364,1104,5460,950,81.24,0
SOL-006413,18,F,soltero,Alquilada,1,Selva,Urbano,1613,9,Quincenal,Produccion,2777,74,722.02,156,202,1080.02,490,69,140,699,4620,25,35.28,0
SOL-006414,30,M,casado,Familiar,5,Costa,Urbano,2620,56,Diario,Produccion,2624,50,1312,441,498,2251,1250,54,113,1417,3390,531,37.05,0
SOL-006415,42,F,conviviente,Propia,6,Sierra,Urbano,1820,22,Semanal,Comercio,2303,56,1013.32,179,198,1390.32,1350,94,68,1512,1836,955,-8.75,0
SOL-006416,57,F,viudo,Alquilada,2,Costa,Rural,1900,21,Quincenal,Comercio,4311,18,3535.02,134,346,4015.02,560,338,688,1586,20640,311,60.5,0
SOL-006417,19,M,soltero,Alquilada,1,Sierra,Rural,609,8,Mensual,Comercio,5212,73,1407.24,934,749,3090.24,390,116,210,716,1050,981,76.83,1
SOL-006418,37,F,casado,Propia,3,Sierra,Urbano,867,11,Mensual,Produccion,3471,68,1110.72,278,180,1568.72,830,90,98,1018,588,663,35.11,1
SOL-006419,21,M,soltero,Familiar,1,Costa,Rural,9242,5,Mensual,Transporte,7741,35,5031.65,2257,609,7897.65,430,213,226,869,6102,829,89,0
SOL-006420,39,F,divorciado,Familiar,5,Sierra,Rural,4719,48,Semanal,Produccion,7852,32,5339.36,114,279,5732.36,890,403,697,1990,6970,907,65.28,0
SOL-006421,50,M,divorciado,Familiar,1,Costa,Rural,5434,20,Semanal,Produccion,8359,77,1922.57,437,57,2416.57,430,141,131,702,917,791,70.95,1
SOL-006422,69,M,viudo,Propia,1,Costa,Periurbano,6259,33,Semanal,Produccion,6155,60,2462,1117,391,3970,480,176,308,964,4620,772,75.72,0
SOL-006423,67,M,divorciado,Alquilada,5,Costa,Rural,334,19,Quincenal,Produccion,3596,54,1654.16,701,4,2359.16,1000,83,271,1354,813,827,42.61,1
SOL-006424,63,F,conviviente,Alquilada,2,Selva,Periurbano,1793,3,Mensual,Comercio,5742,79,1205.82,1079,426,2710.82,580,57,75,712,675,985,73.73,1
SOL-006425,69,M,soltero,Alquilada,1,Selva,Rural,512,52,Semanal,Servicios,1473,60,589.2,87,286,962.2,350,56,113,519,452,728,46.06,1
SOL-006426,68,M,divorciado,Alquilada,1,Costa,Rural,435,49,Diario,Comercio,1984,65,694.4,130,338,1162.4,430,61,83,574,1660,551,50.62,0
SOL-006427,33,M,viudo,Propia,2,Selva,Urbano,5448,13,Semanal,Transporte,6621,65,2317.35,41,1257,3615.35,640,224,82,946,328,906,73.83,1
SOL-006428,22,M,casado,Familiar,4,Costa,Periurbano,6579,47,Diario,Comercio,8976,75,2244,1034,552,3830,960,95,119,1174,1190,788,69.35,1
SOL-006429,53,F,viudo,Propia,1,Sierra,Periurbano,2349,11,Mensual,Produccion,2628,66,893.52,107,92,1092.52,450,87,173,710,2076,542,35.01,0
SOL-006430,65,M,soltero,Propia,1,Costa,Rural,6474,6,Mensual,Servicios,9382,68,3002.24,217,1738,4957.24,430,160,406,996,5684,882,79.91,0
SOL-006431,19,F,soltero,Familiar,1,Sierra,Urbano,11969,21,Quincenal,Produccion,9571,42,5551.18,2503,485,8539.18,520,384,489,1393,2934,845,83.69,1
SOL-006432,46,M,conviviente,Familiar,1,Sierra,Rural,538,73,Diario,Transporte,2329,63,861.73,18,155,1034.73,390,75,32,497,384,723,51.97,1
SOL-006433,19,F,soltero,Familiar,1,Selva,Rural,726,11,Mensual,Produccion,3758,61,1465.62,313,128,1906.62,350,104,269,723,807,946,62.08,1
SOL-006434,22,M,casado,Familiar,3,Sierra,Urbano,8719,5,Mensual,Comercio,5817,40,3490.2,733,672,4895.2,830,194,502,1526,6024,733,68.83,0
SOL-006435,39,M,divorciado,Alquilada,3,Costa,Rural,11780,32,Semanal,Produccion,9958,35,6472.7,383,972,7827.7,700,412,626,1738,15024,518,77.8,0
SOL-006436,39,M,conviviente,Alquilada,3,Sierra,Rural,2070,32,Semanal,Comercio,7003,56,3081.32,433,303,3817.32,630,262,514,1406,3084,741,63.17,0
SOL-006437,29,F,soltero,Propia,1,Selva,Urbano,4885,9,Quincenal,Produccion,8995,50,4497.5,1551,1601,7649.5,490,79,855,1424,17955,571,81.38,0
SOL-006438,26,F,casado,Alquilada,2,Sierra,Rural,4029,41,Diario,Transporte,7692,72,2153.76,1312,599,4064.76,520,56,347,923,9369,410,77.29,0
SOL-006439,56,M,casado,Familiar,6,Sierra,Urbano,6258,35,Diario,Produccion,4445,15,3778.25,1166,391,5335.25,1350,304,746,2400,24618,46,55.02,0
SOL-006440,60,M,soltero,Propia,1,Selva,Periurbano,1183,21,Quincenal,Comercio,3803,61,1483.17,261,641,2385.17,430,120,45,595,1620,707,75.05,1
SOL-006441,50,M,divorciado,Alquilada,3,Selva,Rural,826,7,Mensual,Servicios,1338,73,361.26,143,237,741.26,590,41,60,691,360,671,6.78,0
SOL-006442,26,M,viudo,Alquilada,4,Selva,Periurbano,1717,38,Diario,Servicios,8845,73,2388.15,2052,1384,5824.15,920,118,70,1108,1400,690,80.98,1
SOL-006443,50,M,casado,Alquilada,1,Selva,Rural,7698,40,Semanal,Servicios,8588,65,3005.8,665,1117,4787.8,350,208,504,1062,2016,767,77.82,1
SOL-006444,58,M,casado,Alquilada,6,Selva,Urbano,1531,17,Quincenal,Comercio,2406,61,938.34,162,206,1306.34,1330,77,59,1466,177,863,-12.22,0
SOL-006445,25,F,viudo,Alquilada,2,Selva,Urbano,1369,8,Mensual,Comercio,6089,71,1765.81,1730,142,3637.81,640,161,61,862,549,967,76.3,1
SOL-006446,49,M,divorciado,Propia,4,Costa,Urbano,761,85,Diario,Comercio,5936,40,3561.6,1634,718,5913.6,1070,293,388,1751,11640,600,70.39,0
SOL-006447,47,M,divorciado,Familiar,4,Sierra,Periurbano,2037,3,Mensual,Servicios,2372,65,830.2,130,37,997.2,890,55,68,1013,1496,947,-1.58,0
SOL-006448,70,M,viudo,Propia,1,Selva,Urbano,4300,98,Diario,Comercio,5251,30,3675.7,587,648,4910.7,490,130,293,913,4688,724,81.41,0
SOL-006449,49,F,viudo,Propia,1,Costa,Periurbano,4332,44,Semanal,Servicios,6468,52,3104.64,686,1149,4939.64,480,164,419,1063,4609,970,78.48,0
SOL-006450,38,M,viudo,Alquilada,6,Costa,Urbano,3333,17,Quincenal,Comercio,2457,51,1203.93,509,168,1880.93,1440,85,20,1545,480,854,17.86,0
SOL-006451,69,F,conviviente,Familiar,1,Costa,Periurbano,2839,5,Mensual,Servicios,3263,62,1239.94,622,287,2148.94,480,52,158,690,948,863,67.89,1
SOL-006452,44,M,viudo,Propia,4,Sierra,Urbano,9031,38,Semanal,Servicios,8448,53,3970.56,790,1021,5781.56,1000,190,163,1353,1467,856,76.6,1
SOL-006453,44,M,soltero,Propia,1,Costa,Rural,717,16,Semanal,Produccion,4385,68,1403.2,1192,364,2959.2,430,124,248,802,8928,236,72.9,0
SOL-006454,69,F,viudo,Alquilada,4,Sierra,Periurbano,3031,12,Quincenal,Produccion,3940,71,1142.6,729,20,1891.6,890,67,191,1148,6303,420,39.31,0
SOL-006455,70,F,conviviente,Propia,6,Costa,Urbano,4278,109,Diario,Transporte,6972,72,1952.16,1642,908,4502.16,1440,61,201,1702,603,674,62.2,1
SOL-006456,48,M,casado,Propia,4,Sierra,Urbano,1548,87,Diario,Servicios,3567,70,1070.1,625,69,1764.1,1000,55,170,1225,5610,484,30.56,0
SOL-006457,55,F,casado,Alquilada,3,Selva,Rural,464,8,Mensual,Comercio,2286,66,777.24,222,417,1416.24,590,57,77,724,2310,616,48.88,0
SOL-006458,31,M,viudo,Familiar,6,Costa,Periurbano,2545,10,Quincenal,Produccion,5998,70,1799.4,993,1040,3832.4,1300,87,250,1637,750,883,57.29,1
SOL-006459,34,M,casado,Alquilada,2,Sierra,Periurbano,2476,46,Diario,Transporte,9665,65,3382.75,1157,570,5109.75,590,166,401,1157,6416,954,77.36,0
SOL-006460,34,M,soltero,Familiar,1,Selva,Rural,527,9,Mensual,Transporte,1069,65,374.15,2,158,534.15,350,41,56,447,280,778,16.32,0
SOL-006461,38,F,conviviente,Propia,5,Costa,Rural,485,10,Mensual,Produccion,3232,69,1001.92,924,642,2567.92,1000,51,147,1198,3528,591,53.35,0
SOL-006462,69,M,viudo,Alquilada,6,Sierra,Urbano,9040,41,Semanal,Comercio,5072,18,4159.04,32,635,4826.04,1350,378,772,2500,23160,466,48.2,0
SOL-006463,34,F,divorciado,Familiar,2,Sierra,Rural,3377,11,Semanal,Produccion,6995,75,1748.75,1445,21,3214.75,520,147,136,803,1088,956,75.02,1
SOL-006464,30,M,viudo,Alquilada,1,Sierra,Rural,3976,3,Quincenal,Produccion,5262,53,2473.14,1433,250,4156.14,390,153,263,806,3156,853,80.61,0
SOL-006465,33,M,casado,Propia,2,Costa,Urbano,1599,15,Quincenal,Produccion,2748,58,1154.16,260,92,1506.16,710,103,173,986,5190,413,34.54,0
SOL-006466,58,F,conviviente,Familiar,4,Costa,Rural,1121,3,Mensual,Servicios,4501,72,1260.28,498,22,1780.28,840,63,45,948,360,771,46.75,1
SOL-006467,19,M,soltero,Propia,1,Sierra,Periurbano,5506,46,Semanal,Servicios,8779,71,2545.91,2154,1136,5835.91,450,103,469,1022,2345,754,82.49,1
SOL-006468,41,M,casado,Alquilada,6,Sierra,Urbano,2462,6,Mensual,Servicios,4047,76,971.28,103,658,1732.28,1350,55,96,1501,1152,681,13.35,0
SOL-006469,20,F,soltero,Alquilada,1,Costa,Urbano,2178,114,Diario,Produccion,7973,77,1833.79,1678,1401,4912.79,550,176,254,980,3048,992,80.05,1
SOL-006470,22,F,soltero,Propia,1,Costa,Rural,5233,7,Mensual,Servicios,7129,67,2352.57,198,652,3202.57,430,106,211,747,422,662,76.67,1
SOL-006471,44,M,conviviente,Alquilada,1,Selva,Periurbano,1010,3,Quincenal,Servicios,6679,60,2671.6,804,985,4460.6,430,204,233,867,699,916,80.56,1
SOL-006472,21,F,soltero,Alquilada,1,Selva,Urbano,931,3,Mensual,Produccion,2188,61,853.32,634,69,1556.32,490,74,119,683,1785,526,56.11,0
SOL-006473,26,F,divorciado,Propia,5,Sierra,Rural,10334,59,Diario,Servicios,4315,15,3667.75,1042,703,5412.75,890,316,513,1719,12312,573,68.24,0
SOL-006474,48,M,conviviente,Familiar,6,Costa,Periurbano,822,19,Quincenal,Transporte,3221,55,1449.45,853,53,2355.45,1300,90,281,1671,2248,981,29.06,0
SOL-006475,63,F,soltero,Alquilada,1,Sierra,Urbano,13171,8,Semanal,Comercio,9523,10,8570.7,1606,1592,11768.7,520,197,1181,1898,2362,902,83.87,1
SOL-006476,42,F,viudo,Alquilada,3,Sierra,Periurbano,4406,30,Semanal,Servicios,6297,74,1637.22,67,180,1884.22,740,135,180,1055,1440,986,44.01,0
SOL-006477,49,M,casado,Alquilada,4,Costa,Periurbano,1861,97,Diario,Transporte,2395,51,1173.55,92,63,1328.55,960,102,167,1229,2004,884,7.49,0
SOL-006478,32,M,viudo,Familiar,5,Selva,Rural,3057,117,Diario,Comercio,5724,78,1259.28,1569,253,3081.28,840,61,237,1138,948,850,63.07,1
