ID,edad,genero,estado_civil,tipo_vivienda,integrantes,zona_geografica,tipo_zona,monto_solicitado,plazo,periodo,sector_economico,ingreso_mensual_bruto,costo_inversion,ingreso_mensual_neto,ingreso_adicional,ingreso_terceros,ingreso_total,gasto_basico,gastos_operativos,gastos_financieros,gasto_total,puntaje_experian,aprobado
SOL-003894,66,F,divorciado,Familiar,5,Selva,Periurbano,1830,17,Quincenal,Comercio,7961,70,2388.3,1411,660,4459.3,1080,227,316,1623,972,1
SOL-003895,38,M,casado,Familiar,6,Costa,Rural,7885,20,Quincenal,Produccion,6824,61,2661.36,263,1081,4005.36,1150,56,160,1366,765,1
SOL-003896,48,F,conviviente,Familiar,1,Selva,Urbano,1198,7,Mensual,Servicios,1271,42,737.18,96,55,888.18,490,57,83,630,892,0
SOL-003897,37,F,divorciado,Alquilada,5,Costa,Rural,7830,46,Semanal,Comercio,9571,35,6221.15,149,1030,7400.15,1000,333,223,1556,911,1
SOL-003898,70,M,divorciado,Familiar,1,Sierra,Rural,584,7,Mensual,Transporte,1378,63,509.86,85,77,671.86,390,50,85,525,902,0
SOL-003899,62,M,viudo,Familiar,4,Selva,Urbano,7522,40,Semanal,Servicios,9907,69,3071.17,686,1279,5036.17,990,296,564,1850,800,1
SOL-003900,65,F,viudo,Familiar,5,Sierra,Urbano,878,4,Mensual,Comercio,3221,73,869.67,133,258,1260.67,1180,76,96,1352,778,0
SOL-003901,27,M,conviviente,Alquilada,6,Costa,Periurbano,4281,12,Mensual,Comercio,7812,40,4687.2,1620,1402,7709.2,1300,446,373,2119,673,1
SOL-003902,60,M,casado,Propia,5,Selva,Rural,1366,22,Semanal,Servicios,2542,55,1143.9,111,56,1310.9,840,102,8,950,903,0
SOL-003903,40,F,conviviente,Familiar,5,Selva,Urbano,1489,43,Diario,Produccion,2885,58,1211.7,759,425,2395.7,1160,101,186,1447,928,0
SOL-003904,48,F,divorciado,Propia,1,Selva,Urbano,2538,36,Diario,Transporte,7228,70,2168.4,1880,188,4236.4,490,59,94,643,931,0
SOL-003905,23,F,soltero,Familiar,1,Selva,Rural,8799,66,Diario,Produccion,6806,50,3403,1649,268,5320,350,121,336,807,812,0
SOL-003906,20,M,soltero,Alquilada,1,Costa,Rural,5949,22,Quincenal,Comercio,7318,40,4390.8,117,1433,5940.8,430,55,532,1017,748,1
SOL-003907,43,F,conviviente,Propia,6,Sierra,Urbano,3813,5,Mensual,Produccion,5500,74,1430,65,943,2438,1350,77,256,1683,897,0
SOL-003908,56,M,conviviente,Familiar,3,Costa,Periurbano,3743,66,Diario,Comercio,6939,71,2012.31,1367,827,4206.31,790,61,153,1004,721,0
SOL-003909,37,M,soltero,Familiar,1,Selva,Rural,18006,46,Semanal,Transporte,7908,15,6721.8,1021,771,8513.8,350,120,106,576,877,1
SOL-003910,66,M,viudo,Familiar,3,Costa,Rural,11516,11,Quincenal,Comercio,9063,56,3987.72,2071,1368,7426.72,700,171,232,1103,964,1
SOL-003911,29,F,divorciado,Propia,5,Sierra,Urbano,4131,24,Quincenal,Comercio,6251,65,2187.85,991,673,3851.85,1180,141,177,1498,847,1
SOL-003912,40,F,soltero,Alquilada,1,Sierra,Urbano,4114,6,Quincenal,Servicios,3181,40,1908.6,601,101,2610.6,520,126,267,913,967,0
SOL-003913,31,M,divorciado,Familiar,5,Sierra,Periurbano,763,5,Mensual,Comercio,1636,62,621.68,89,272,982.68,1050,60,74,1184,735,0
SOL-003914,64,M,casado,Alquilada,2,Sierra,Periurbano,2603,12,Mensual,Produccion,5110,80,1022,1025,48,2095,590,85,25,700,764,1
SOL-003915,41,M,conviviente,Familiar,3,Costa,Periurbano,1566,61,Diario,Servicios,5738,61,2237.82,1318,824,4379.82,790,207,437,1434,969,1
SOL-003916,59,F,divorciado,Propia,1,Costa,Urbano,1939,58,Diario,Comercio,2920,67,963.6,825,354,2142.6,550,87,66,703,716,0
SOL-003917,60,M,divorciado,Propia,1,Costa,Periurbano,2378,32,Diario,Produccion,7245,63,2680.65,765,1199,4644.65,480,257,59,796,901,0
SOL-003918,27,M,divorciado,Alquilada,2,Costa,Periurbano,737,18,Semanal,Comercio,6787,75,1696.75,953,886,3535.75,630,117,64,811,665,1
SOL-003919,64,M,divorciado,Familiar,4,Selva,Urbano,7652,16,Semanal,Produccion,4351,18,3567.82,1193,79,4839.82,990,160,86,1236,663,0
SOL-003920,66,F,conviviente,Familiar,4,Costa,Urbano,4932,10,Semanal,Transporte,3354,40,2012.4,79,267,2358.4,1070,93,69,1232,662,0
SOL-003921,51,M,soltero,Familiar,1,Sierra,Urbano,7251,21,Semanal,Transporte,5069,21,4004.51,977,56,5037.51,520,114,709,1343,957,0
SOL-003922,41,M,soltero,Alquilada,1,Selva,Urbano,19476,34,Semanal,Servicios,8790,15,7471.5,2501,1098,11070.5,490,506,465,1461,769,1
SOL-003923,48,M,divorciado,Propia,2,Costa,Urbano,1887,3,Mensual,Transporte,1267,50,633.5,231,231,1095.5,710,51,83,844,666,0
SOL-003924,36,M,soltero,Familiar,1,Selva,Urbano,382,100,Diario,Comercio,1686,52,809.28,202,189,1200.28,490,80,127,697,964,1
SOL-003925,37,M,conviviente,Alquilada,2,Sierra,Urbano,4507,8,Mensual,Servicios,7201,77,1656.23,843,721,3220.23,670,110,290,1070,928,1
SOL-003926,50,F,conviviente,Alquilada,1,Sierra,Rural,2798,17,Semanal,Comercio,7250,59,2972.5,1627,469,5068.5,390,141,146,677,659,1
SOL-003927,62,M,conviviente,Familiar,3,Selva,Periurbano,2314,38,Semanal,Produccion,2316,10,2084.4,66,41,2191.4,740,189,27,956,724,1
SOL-003928,48,F,soltero,Familiar,1,Selva,Urbano,7051,18,Quincenal,Servicios,8194,68,2622.08,683,242,3547.08,490,127,424,1041,732,1
SOL-003929,56,M,casado,Propia,4,Selva,Rural,1505,48,Semanal,Comercio,5551,81,1054.69,1372,373,2799.69,710,103,192,1005,946,1
SOL-003930,50,M,conviviente,Alquilada,3,Selva,Periurbano,1073,17,Quincenal,Transporte,2329,73,628.83,352,402,1382.83,740,59,95,894,692,1
SOL-003931,21,M,soltero,Alquilada,1,Costa,Periurbano,3669,6,Quincenal,Comercio,9443,40,5665.8,2817,1179,9661.8,480,360,947,1787,663,1
SOL-003932,49,M,viudo,Propia,5,Costa,Periurbano,638,35,Semanal,Transporte,8130,77,1869.9,185,1145,3199.9,1130,149,250,1529,868,1
SOL-003933,36,F,soltero,Propia,1,Sierra,Rural,2762,45,Diario,Transporte,7616,77,1751.68,1557,484,3792.68,390,96,0,486,674,0
SOL-003934,33,M,viudo,Familiar,3,Costa,Periurbano,2481,11,Quincenal,Comercio,2315,50,1157.5,181,18,1356.5,790,51,0,841,946,0
SOL-003935,57,F,casado,Familiar,6,Sierra,Periurbano,4145,112,Diario,Produccion,6351,40,3810.6,270,1188,5268.6,1210,293,747,2250,970,1
SOL-003936,23,F,casado,Alquilada,6,Selva,Rural,695,85,Diario,Servicios,6507,53,3058.29,1017,96,4171.29,970,285,169,1424,666,1
SOL-003937,27,F,viudo,Alquilada,5,Selva,Rural,2320,4,Quincenal,Servicios,7958,79,1671.18,1729,1474,4874.18,840,71,189,1100,793,1
SOL-003938,68,F,conviviente,Alquilada,4,Selva,Periurbano,5793,15,Quincenal,Transporte,9844,67,3248.52,911,1209,5368.52,920,107,420,1447,935,1
SOL-003939,35,F,viudo,Familiar,3,Selva,Urbano,3392,98,Diario,Comercio,7810,30,5467,711,223,6401,800,253,994,2047,976,1
SOL-003940,23,M,viudo,Alquilada,6,Selva,Rural,1713,5,Mensual,Produccion,9337,30,6535.9,2355,1323,10213.9,970,344,915,2229,741,1
SOL-003941,54,F,divorciado,Alquilada,4,Selva,Urbano,8128,3,Mensual,Produccion,6398,10,5758.2,1903,768,8429.2,990,390,71,1451,664,1
SOL-003942,35,M,conviviente,Alquilada,6,Costa,Urbano,6817,53,Diario,Servicios,4962,35,3225.3,493,259,3977.3,1440,250,371,2061,805,0
SOL-003943,24,F,casado,Familiar,3,Costa,Rural,1057,39,Diario,Produccion,1101,56,484.44,62,164,710.44,700,50,78,828,694,0
SOL-003944,51,F,casado,Propia,1,Selva,Urbano,1466,6,Mensual,Servicios,1169,53,549.43,330,139,1018.43,490,51,73,614,911,0
SOL-003945,66,F,conviviente,Familiar,3,Selva,Rural,1984,45,Semanal,Servicios,6832,63,2527.84,1522,413,4462.84,590,178,68,836,832,1
SOL-003946,21,M,soltero,Familiar,1,Sierra,Urbano,3044,11,Mensual,Servicios,3635,71,1054.15,720,441,2215.15,520,100,137,757,922,1
SOL-003947,41,F,divorciado,Alquilada,5,Costa,Urbano,2376,7,Mensual,Transporte,4290,50,2145,146,338,2629,1250,145,247,1642,946,0
SOL-003948,69,M,viudo,Alquilada,5,Sierra,Rural,1141,7,Semanal,Servicios,2814,64,1013.04,212,129,1354.04,890,88,6,984,930,0
SOL-003949,23,F,divorciado,Familiar,4,Sierra,Rural,1424,47,Semanal,Comercio,3080,42,1786.4,641,315,2742.4,750,176,286,1212,858,1
SOL-003950,29,M,viudo,Familiar,2,Sierra,Urbano,2407,49,Semanal,Produccion,3960,67,1306.8,415,518,2239.8,670,112,154,936,684,1
SOL-003951,35,M,casado,Propia,1,Sierra,Urbano,1201,24,Quincenal,Transporte,1967,54,904.82,154,200,1258.82,520,57,65,642,691,1
SOL-003952,20,M,soltero,Alquilada,1,Selva,Rural,5646,35,Diario,Comercio,9878,63,3654.86,710,180,4544.86,350,158,708,1216,867,0
SOL-003953,26,F,conviviente,Alquilada,6,Costa,Periurbano,5820,26,Semanal,Servicios,9175,65,3211.25,1432,898,5541.25,1300,188,197,1685,966,1
SOL-003954,35,F,soltero,Familiar,1,Sierra,Rural,4032,3,Mensual,Produccion,8382,65,2933.7,1425,353,4711.7,390,254,573,1217,965,0
SOL-003955,35,M,viudo,Propia,2,Selva,Periurbano,3195,36,Semanal,Produccion,5856,77,1346.88,1076,600,3022.88,580,50,147,777,703,1
SOL-003956,18,F,soltero,Alquilada,1,Selva,Urbano,720,51,Semanal,Transporte,9943,71,2883.47,857,716,4456.47,490,142,11,643,925,1
SOL-003957,25,M,casado,Propia,5,Sierra,Periurbano,1804,7,Mensual,Comercio,3523,50,1761.5,591,159,2511.5,1050,98,174,1322,898,1
SOL-003958,42,M,conviviente,Familiar,1,Selva,Rural,835,69,Diario,Servicios,2339,72,654.92,452,218,1324.92,350,53,40,443,698,1
SOL-003959,60,M,soltero,Alquilada,1,Selva,Periurbano,648,117,Diario,Servicios,7048,70,2114.4,287,547,2948.4,430,56,220,706,707,1
SOL-003960,60,F,casado,Alquilada,2,Sierra,Urbano,460,23,Semanal,Transporte,1947,53,915.09,70,152,1137.09,670,77,32,779,842,0
SOL-003961,51,F,viudo,Alquilada,1,Costa,Periurbano,636,6,Quincenal,Servicios,6592,65,2307.2,44,1159,3510.2,480,161,30,671,958,1
SOL-003962,53,M,casado,Propia,5,Selva,Rural,10259,36,Diario,Transporte,6698,15,5693.3,473,194,6360.3,840,152,1034,2026,905,0
SOL-003963,66,F,divorciado,Alquilada,4,Costa,Rural,626,10,Semanal,Comercio,4977,59,2040.57,1024,800,3864.57,840,155,197,1192,725,1
SOL-003964,67,M,conviviente,Propia,2,Selva,Urbano,2582,39,Semanal,Produccion,6628,38,4109.36,1294,987,6390.36,640,54,475,1169,757,1
SOL-003965,41,F,viudo,Alquilada,5,Sierra,Urbano,311,11,Semanal,Servicios,3190,73,861.3,797,420,2078.3,1180,75,166,1421,953,1
SOL-003966,54,F,casado,Familiar,4,Selva,Urbano,3483,113,Diario,Servicios,5330,72,1492.4,1009,660,3161.4,990,70,103,1163,931,1
SOL-003967,63,M,soltero,Familiar,1,Selva,Rural,1839,5,Mensual,Produccion,2039,68,652.48,519,393,1564.48,350,50,45,445,897,1
SOL-003968,39,F,casado,Propia,4,Selva,Periurbano,741,21,Semanal,Comercio,3631,65,1270.85,820,453,2543.85,920,64,87,1071,746,1
SOL-003969,29,F,divorciado,Propia,1,Selva,Rural,1742,23,Quincenal,Produccion,3372,66,1146.48,606,520,2272.48,350,107,135,592,717,1
SOL-003970,39,M,soltero,Alquilada,1,Selva,Periurbano,3979,65,Diario,Produccion,5274,72,1476.72,818,319,2613.72,430,96,115,641,797,0
SOL-003971,54,M,casado,Familiar,4,Costa,Periurbano,759,12,Mensual,Comercio,2123,60,849.2,343,86,1278.2,960,73,27,1060,942,0
SOL-003972,19,M,soltero,Familiar,1,Costa,Periurbano,1985,25,Semanal,Produccion,3453,68,1104.96,301,187,1592.96,480,70,32,582,930,1
SOL-003973,23,F,casado,Propia,2,Sierra,Rural,6409,52,Diario,Comercio,8111,56,3568.84,1127,1371,6066.84,520,135,90,745,897,0
SOL-003974,60,F,viudo,Familiar,2,Costa,Urbano,6621,101,Diario,Transporte,6766,60,2706.4,81,1237,4024.4,710,270,129,1109,859,0
SOL-003975,24,F,soltero,Familiar,1,Sierra,Periurbano,5377,31,Diario,Transporte,5327,62,2024.26,129,541,2694.26,450,191,39,680,750,0
SOL-003976,21,F,soltero,Propia,1,Selva,Urbano,798,10,Mensual,Produccion,2421,70,726.3,312,378,1416.3,490,72,54,616,872,1
SOL-003977,57,M,conviviente,Propia,3,Sierra,Urbano,1679,31,Semanal,Produccion,2663,50,1331.5,378,140,1849.5,830,80,221,1131,765,1
SOL-003978,64,F,divorciado,Familiar,1,Sierra,Rural,5364,13,Semanal,Transporte,6181,68,1977.92,845,919,3741.92,390,125,271,786,810,0
SOL-003979,21,F,soltero,Familiar,1,Selva,Urbano,1072,48,Semanal,Produccion,3799,40,2279.4,257,54,2590.4,490,120,0,610,898,1
SOL-003980,45,F,viudo,Propia,1,Sierra,Urbano,3305,33,Semanal,Transporte,2277,10,2049.3,414,305,2768.3,520,126,141,787,841,1
SOL-003981,30,F,conviviente,Alquilada,4,Selva,Rural,1469,16,Quincenal,Servicios,3014,65,1054.9,482,158,1694.9,710,63,170,943,937,1
SOL-003982,58,M,conviviente,Propia,6,Costa,Urbano,8523,3,Mensual,Servicios,5860,15,4981,702,960,6643,1440,336,144,1920,770,0
SOL-003983,28,M,soltero,Propia,1,Sierra,Rural,312,5,Mensual,Servicios,1913,40,1147.8,117,166,1430.8,390,109,105,604,714,1
SOL-003984,42,F,divorciado,Familiar,5,Costa,Rural,1576,6,Mensual,Comercio,3017,61,1176.63,36,495,1707.63,1000,78,14,1092,847,0
SOL-003985,24,M,soltero,Alquilada,1,Selva,Urbano,5653,10,Mensual,Produccion,5144,63,1903.28,358,592,2853.28,490,166,0,656,854,1
SOL-003986,27,M,casado,Alquilada,3,Sierra,Urbano,7915,9,Mensual,Comercio,5469,40,3281.4,1401,319,5001.4,830,62,9,901,952,1
SOL-003987,60,M,viudo,Alquilada,1,Selva,Periurbano,3695,4,Mensual,Servicios,7073,63,2617.01,1348,280,4245.01,430,152,282,864,698,1
SOL-003988,30,M,conviviente,Alquilada,4,Costa,Periurbano,3071,40,Semanal,Comercio,9591,52,4603.68,2108,521,7232.68,960,422,231,1613,966,1
SOL-003989,18,F,soltero,Propia,1,Sierra,Periurbano,2380,92,Diario,Comercio,4133,76,991.92,735,380,2106.92,450,62,55,567,929,1
SOL-003990,43,M,soltero,Alquilada,1,Selva,Urbano,401,98,Diario,Comercio,2668,72,747.04,228,83,1058.04,490,57,21,568,833,1
SOL-003991,45,F,casado,Familiar,2,Selva,Periurbano,3058,84,Diario,Transporte,4794,73,1294.38,80,520,1894.38,580,94,212,886,724,0
SOL-003992,64,F,casado,Alquilada,6,Costa,Periurbano,5736,8,Quincenal,Transporte,7968,68,2549.76,1715,179,4443.76,1300,177,405,1882,683,0
SOL-003993,27,F,viudo,Propia,3,Sierra,Periurbano,497,39,Semanal,Transporte,7248,76,1739.52,1038,19,2796.52,740,81,37,858,902,1
SOL-003994,18,M,soltero,Familiar,1,Sierra,Rural,1111,38,Diario,Servicios,1073,62,407.74,238,108,753.74,390,42,76,508,872,0
SOL-003995,58,F,casado,Familiar,3,Costa,Urbano,2521,7,Semanal,Produccion,4553,70,1365.9,658,92,2115.9,890,50,107,1047,762,0
SOL-003996,26,F,conviviente,Propia,5,Sierra,Rural,3426,48,Semanal,Comercio,2587,55,1164.15,513,38,1715.15,890,89,21,1000,919,0
SOL-003997,65,F,viudo,Propia,6,Costa,Urbano,7827,44,Diario,Servicios,9789,70,2936.7,1521,832,5289.7,1440,126,522,2088,822,0
SOL-003998,44,M,conviviente,Familiar,5,Sierra,Urbano,8013,93,Diario,Produccion,9995,40,5997,83,1323,7403,1180,369,31,1580,721,1
SOL-003999,21,M,soltero,Propia,1,Costa,Urbano,4786,4,Mensual,Servicios,7968,68,2549.76,1659,895,5103.76,550,139,114,803,854,1
SOL-004000,60,M,divorciado,Familiar,1,Sierra,Rural,4675,19,Quincenal,Comercio,6461,70,1938.3,1825,376,4139.3,390,190,333,913,983,1
SOL-004001,43,F,soltero,Familiar,1,Costa,Periurbano,1024,110,Diario,Comercio,1117,61,435.63,132,0,567.63,480,48,82,610,983,0
SOL-004002,28,M,conviviente,Alquilada,5,Costa,Rural,4713,5,Quincenal,Comercio,5943,67,1961.19,745,492,3198.19,1000,180,188,1368,928,0
SOL-004003,65,F,soltero,Familiar,1,Costa,Rural,647,5,Mensual,Servicios,1482,50,741,387,19,1147,430,53,6,489,695,1
SOL-004004,28,M,soltero,Familiar,1,Sierra,Rural,1121,10,Mensual,Servicios,1255,64,451.8,132,177,760.8,390,49,13,452,933,0
SOL-004005,21,M,soltero,Alquilada,1,Sierra,Rural,1482,8,Semanal,Servicios,2648,62,1006.24,273,186,1465.24,390,74,150,614,914,0
SOL-004006,18,M,soltero,Propia,1,Sierra,Urbano,17710,7,Quincenal,Produccion,9931,10,8937.9,2056,287,11280.9,520,477,1294,2291,949,0
SOL-004007,19,M,soltero,Familiar,1,Sierra,Rural,3776,31,Diario,Transporte,5195,70,1558.5,0,662,2220.5,390,54,181,625,659,0
SOL-004008,57,M,soltero,Familiar,1,Selva,Rural,3915,101,Diario,Servicios,3744,55,1684.8,204,457,2345.8,350,115,58,523,716,0
SOL-004009,60,M,viudo,Familiar,1,Sierra,Periurbano,987,86,Diario,Comercio,2779,75,694.75,617,210,1521.75,450,65,50,565,739,1
SOL-004010,31,M,conviviente,Propia,3,Selva,Periurbano,2368,10,Quincenal,Produccion,2730,65,955.5,589,41,1585.5,740,87,148,975,656,0
SOL-004011,46,F,conviviente,Alquilada,3,Sierra,Periurbano,773,5,Quincenal,Comercio,3524,60,1409.6,1037,405,2851.6,740,97,9,846,756,1
SOL-004012,54,F,soltero,Familiar,1,Costa,Urbano,7330,8,Mensual,Produccion,4564,42,2647.12,1057,649,4353.12,550,115,456,1121,876,1
SOL-004013,41,M,divorciado,Propia,1,Costa,Periurbano,3630,96,Diario,Transporte,3951,58,1659.42,822,524,3005.42,480,161,24,665,884,1
SOL-004014,39,M,viudo,Familiar,1,Selva,Periurbano,3690,5,Mensual,Comercio,7141,78,1571.02,1512,1340,4423.02,430,75,220,725,822,1
SOL-004015,65,F,divorciado,Alquilada,6,Costa,Urbano,2534,83,Diario,Servicios,7448,51,3649.52,1021,169,4839.52,1440,132,198,1770,957,1
SOL-004016,55,F,divorciado,Alquilada,3,Sierra,Rural,2521,33,Diario,Produccion,4677,61,1824.03,1348,925,4097.03,630,174,261,1065,736,0
SOL-004017,45,M,divorciado,Familiar,2,Costa,Rural,1167,3,Mensual,Produccion,6792,68,2173.44,19,248,2440.44,560,159,361,1080,987,1
SOL-004018,43,F,divorciado,Familiar,1,Costa,Urbano,871,12,Quincenal,Servicios,1756,40,1053.6,372,84,1509.6,550,53,147,750,937,1
SOL-004019,60,M,casado,Familiar,4,Selva,Urbano,1761,9,Semanal,Produccion,1808,56,795.52,338,358,1491.52,990,61,77,1128,884,0
SOL-004020,55,F,casado,Familiar,2,Sierra,Rural,1768,6,Quincenal,Transporte,3790,73,1023.3,931,446,2400.3,520,56,136,712,747,1
SOL-004021,31,M,viudo,Propia,2,Costa,Rural,476,5,Mensual,Comercio,2788,50,1394,247,22,1663,560,116,83,759,659,1
SOL-004022,21,M,soltero,Familiar,1,Selva,Urbano,6106,16,Semanal,Servicios,8815,50,4407.5,1044,1532,6983.5,490,95,867,1452,720,1
SOL-004023,67,M,soltero,Familiar,1,Sierra,Rural,4693,18,Semanal,Transporte,2890,43,1647.3,518,108,2273.3,390,105,186,681,865,0
SOL-004024,58,M,divorciado,Propia,4,Selva,Urbano,4064,86,Diario,Comercio,7745,70,2323.5,868,885,4076.5,990,113,120,1223,930,1
SOL-004025,35,M,viudo,Alquilada,3,Sierra,Rural,1305,14,Quincenal,Produccion,3124,71,905.96,415,431,1751.96,630,67,47,744,699,1
SOL-004026,68,F,divorciado,Familiar,2,Selva,Rural,5744,6,Mensual,Comercio,9748,65,3411.8,2446,1304,7161.8,470,226,581,1277,979,1
SOL-004027,46,F,soltero,Propia,1,Selva,Rural,945,3,Mensual,Transporte,1287,66,437.58,99,191,727.58,350,48,9,407,808,0
SOL-004028,23,F,casado,Familiar,4,Costa,Periurbano,975,36,Semanal,Comercio,4072,69,1262.32,821,508,2591.32,960,54,210,1224,771,1
SOL-004029,55,F,soltero,Alquilada,1,Sierra,Urbano,426,19,Semanal,Comercio,1105,73,298.35,28,86,412.35,520,32,1,553,852,0
SOL-004030,27,M,divorciado,Alquilada,2,Sierra,Periurbano,5099,13,Quincenal,Produccion,4520,61,1762.8,426,561,2749.8,590,90,188,868,967,1
SOL-004031,57,M,divorciado,Alquilada,4,Sierra,Rural,5655,7,Mensual,Servicios,6089,57,2618.27,340,1177,4135.27,750,102,130,982,679,1
SOL-004032,49,M,soltero,Alquilada,1,Costa,Urbano,388,117,Diario,Comercio,1550,65,542.5,77,199,818.5,550,54,83,687,822,0
SOL-004033,54,F,casado,Alquilada,4,Sierra,Urbano,614,20,Quincenal,Comercio,3281,65,1148.35,613,374,2135.35,1000,94,52,1146,971,1
SOL-004034,70,M,divorciado,Alquilada,1,Costa,Rural,1420,6,Mensual,Produccion,3346,63,1238.02,62,192,1492.02,430,65,127,622,743,1
SOL-004035,22,M,casado,Propia,2,Sierra,Periurbano,5633,61,Diario,Comercio,8352,68,2672.64,1282,930,4884.64,590,207,68,865,699,0
SOL-004036,49,F,viudo,Familiar,4,Costa,Urbano,4643,38,Semanal,Produccion,5872,70,1761.6,795,351,2907.6,1070,100,92,1262,787,1
SOL-004037,18,M,soltero,Familiar,1,Sierra,Rural,2957,7,Semanal,Produccion,4910,65,1718.5,831,608,3157.5,390,55,332,777,769,0
SOL-004038,41,F,divorciado,Propia,1,Costa,Periurbano,7283,8,Mensual,Comercio,5889,55,2650.05,304,329,3283.05,480,222,82,784,973,1
SOL-004039,41,M,conviviente,Familiar,3,Costa,Periurbano,6377,51,Diario,Produccion,7276,70,2182.8,1887,598,4667.8,790,69,367,1226,663,0
SOL-004040,18,M,soltero,Alquilada,1,Costa,Urbano,7824,3,Mensual,Servicios,9228,54,4244.88,709,1814,6767.88,550,382,564,1496,801,0
SOL-004041,24,F,conviviente,Propia,2,Sierra,Urbano,5058,19,Quincenal,Transporte,9187,70,2756.1,1276,1152,5184.1,670,134,356,1160,727,1
SOL-004042,44,F,soltero,Familiar,1,Selva,Urbano,1058,2,Quincenal,Transporte,3018,70,905.4,51,367,1323.4,490,70,162,722,904,0
SOL-004043,21,M,soltero,Familiar,1,Selva,Periurbano,2178,12,Semanal,Comercio,4093,76,982.32,617,798,2397.32,430,62,13,505,696,1
SOL-004044,49,M,conviviente,Familiar,4,Sierra,Rural,4123,67,Diario,Comercio,5504,73,1486.08,518,938,2942.08,750,108,219,1077,728,0
SOL-004045,28,M,divorciado,Alquilada,5,Sierra,Periurbano,5372,12,Mensual,Transporte,6159,65,2155.65,1290,535,3980.65,1050,206,73,1329,878,1
SOL-004046,64,F,divorciado,Propia,6,Costa,Urbano,873,20,Semanal,Comercio,4263,69,1321.53,1094,272,2687.53,1440,122,50,1612,745,1
SOL-004047,29,F,viudo,Propia,1,Selva,Rural,11341,7,Mensual,Produccion,9776,50,4888,686,817,6391,350,432,205,987,664,1
SOL-004048,64,M,viudo,Alquilada,1,Selva,Periurbano,7204,30,Semanal,Transporte,7607,38,4716.34,1328,948,6992.34,430,148,430,1008,716,1
SOL-004049,44,F,viudo,Alquilada,4,Selva,Periurbano,7237,89,Diario,Produccion,8521,58,3578.82,989,218,4785.82,920,342,290,1552,858,0
SOL-004050,31,F,soltero,Alquilada,1,Costa,Periurbano,3036,111,Diario,Transporte,3101,62,1178.38,20,274,1472.38,480,96,127,703,831,0
SOL-004051,41,M,casado,Propia,1,Costa,Rural,2091,14,Quincenal,Servicios,3216,68,1029.12,556,536,2121.12,430,83,0,513,687,1
SOL-004052,65,F,conviviente,Alquilada,4,Sierra,Rural,9617,30,Semanal,Produccion,9299,53,4370.53,1966,1274,7610.53,750,280,236,1266,701,1
SOL-004053,29,F,viudo,Alquilada,3,Selva,Rural,1487,24,Quincenal,Servicios,3253,82,585.54,309,163,1057.54,590,55,52,697,848,0
SOL-004054,28,M,casado,Familiar,2,Selva,Rural,698,3,Quincenal,Comercio,2276,67,751.08,521,107,1379.08,470,73,21,564,983,0
SOL-004055,44,F,conviviente,Alquilada,1,Sierra,Urbano,5488,36,Diario,Servicios,8494,63,3142.78,971,462,4575.78,520,151,533,1204,918,0
SOL-004056,22,F,soltero,Propia,1,Selva,Periurbano,3783,3,Mensual,Comercio,7315,70,2194.5,910,1438,4542.5,430,143,212,785,701,1
SOL-004057,45,M,conviviente,Alquilada,3,Selva,Periurbano,1844,26,Semanal,Comercio,6947,65,2431.45,473,824,3728.45,740,240,372,1352,689,1
SOL-004058,37,M,soltero,Familiar,1,Sierra,Periurbano,6641,117,Diario,Servicios,9083,40,5449.8,1840,1497,8786.8,450,375,963,1788,704,1
SOL-004059,36,M,viudo,Familiar,2,Costa,Periurbano,1487,111,Diario,Produccion,1604,58,673.68,481,298,1452.68,630,51,87,768,993,0
SOL-004060,25,M,conviviente,Propia,4,Costa,Urbano,851,34,Semanal,Comercio,1672,73,451.44,202,323,976.44,1070,46,59,1175,692,0
SOL-004061,56,M,soltero,Propia,1,Costa,Periurbano,1675,37,Semanal,Transporte,7359,60,2943.6,1228,512,4683.6,480,62,481,1023,782,1
SOL-004062,57,M,casado,Propia,4,Sierra,Periurbano,1268,13,Quincenal,Produccion,1159,60,463.6,39,161,663.6,890,47,88,1025,861,0
SOL-004063,39,F,divorciado,Familiar,6,Sierra,Rural,8995,51,Diario,Servicios,7592,58,3188.64,738,107,4033.64,1020,160,36,1216,849,0
SOL-004064,35,M,casado,Propia,1,Selva,Rural,2146,19,Quincenal,Servicios,9332,65,3266.2,1319,1453,6038.2,350,285,644,1279,709,1
SOL-004065,58,M,casado,Familiar,6,Sierra,Urbano,3615,10,Mensual,Servicios,4933,59,2022.53,1318,78,3418.53,1350,74,366,1790,658,1
SOL-004066,35,F,viudo,Propia,2,Sierra,Rural,530,96,Diario,Transporte,4450,58,1869,931,637,3437,520,144,365,1029,799,1
SOL-004067,54,F,soltero,Propia,1,Costa,Periurbano,1924,12,Mensual,Produccion,6047,66,2055.98,503,347,2905.98,480,203,49,732,786,1
