ID,edad,genero,estado_civil,tipo_vivienda,integrantes,zona_geografica,tipo_zona,monto_solicitado,plazo,periodo,ingreso_adicional,ingreso_terceros,sector_economico,costo_inversion,ingreso_mensual_neto,gasto_basico,gastos_operativos,gastos_financieros,deuda_total_financiera,puntaje_experian,aprobado
SOL-005417,52,M,divorciado,Familiar,1,Selva,Urbano,7219,4,Semanal,23,254,Servicios,58,3200.82,490,182,90,2430,843,1
SOL-005418,70,M,viudo,Alquilada,2,Costa,Rural,1504,35,Semanal,762,420,Comercio,50,1479,560,73,77,1386,918,1
SOL-005419,52,M,conviviente,Familiar,3,Costa,Rural,4210,97,Diario,525,203,Produccion,17,1675.77,700,78,248,2976,997,1
SOL-005420,50,M,viudo,Familiar,5,Costa,Rural,3724,43,Diario,459,329,Transporte,58,2567.88,1000,68,388,4656,744,1
SOL-005421,32,F,viudo,Familiar,5,Sierra,Urbano,1954,25,Semanal,1191,280,Transporte,76,1026.48,1180,67,151,3624,597,1
SOL-005422,24,M,viudo,Familiar,2,Costa,Rural,3833,114,Diario,975,659,Servicios,74,1295.32,560,68,122,2196,997,1
SOL-005423,34,M,soltero,Alquilada,1,Sierra,Rural,510,48,Semanal,59,1319,Transporte,74,2387.58,390,124,93,465,914,1
SOL-005424,39,F,viudo,Alquilada,3,Sierra,Urbano,2510,11,Quincenal,1578,787,Comercio,73,1588.95,830,108,269,7263,439,1
SOL-005425,46,F,soltero,Familiar,1,Selva,Rural,3063,17,Quincenal,208,512,Produccion,71,1348.21,350,72,71,213,769,1
SOL-005426,35,F,casado,Familiar,3,Selva,Urbano,7264,78,Diario,481,931,Produccion,66,3107.94,800,68,486,14580,422,1
SOL-005427,32,M,divorciado,Familiar,3,Sierra,Periurbano,972,8,Mensual,136,330,Comercio,64,897.84,740,86,38,114,977,1
SOL-005428,61,M,divorciado,Propia,1,Selva,Urbano,5598,12,Mensual,1273,833,Servicios,61,1914.9,490,119,243,7290,621,1
SOL-005429,51,F,viudo,Familiar,3,Costa,Rural,7036,6,Mensual,1192,897,Produccion,18,4453.42,700,236,214,7704,763,1
SOL-005430,59,M,divorciado,Propia,1,Selva,Rural,4927,12,Quincenal,391,341,Servicios,55,2749.5,350,144,252,1512,998,1
SOL-005431,47,M,viudo,Alquilada,3,Sierra,Urbano,8708,91,Diario,2358,1568,Servicios,63,3069.52,830,227,240,1920,841,1
SOL-005432,52,F,conviviente,Propia,1,Sierra,Periurbano,531,27,Semanal,1003,374,Transporte,65,1218.35,450,106,56,112,868,1
SOL-005433,56,M,viudo,Propia,5,Sierra,Periurbano,634,6,Semanal,219,295,Comercio,40,1329.6,1050,129,122,2440,947,0
SOL-005434,37,M,divorciado,Familiar,5,Sierra,Rural,406,8,Mensual,611,45,Produccion,35,1757.6,890,122,241,2892,963,1
SOL-005435,18,M,soltero,Propia,1,Costa,Rural,5742,9,Mensual,1073,197,Servicios,62,2158.4,430,157,230,7590,558,1
SOL-005436,27,F,conviviente,Propia,3,Selva,Rural,563,49,Diario,342,115,Transporte,85,593.25,590,53,31,372,761,1
SOL-005437,32,M,divorciado,Alquilada,1,Selva,Rural,372,17,Quincenal,286,154,Comercio,55,459.9,350,48,55,605,689,1
SOL-005438,29,M,soltero,Propia,1,Selva,Urbano,2129,82,Diario,901,960,Transporte,73,1806.3,490,138,173,1730,685,1
SOL-005439,36,M,divorciado,Alquilada,2,Sierra,Rural,1390,3,Mensual,173,385,Transporte,50,1013,520,69,154,2310,530,1
SOL-005440,58,F,viudo,Alquilada,1,Selva,Rural,4173,47,Semanal,1161,401,Transporte,77,1575.04,350,66,185,5550,618,1
SOL-005441,57,M,soltero,Alquilada,1,Sierra,Rural,8338,12,Mensual,1306,191,Produccion,34,4892.58,390,162,659,17793,623,1
SOL-005442,45,M,soltero,Propia,1,Costa,Rural,4803,34,Semanal,1240,623,Transporte,52,2241.12,430,164,78,780,841,1
SOL-005443,52,M,viudo,Familiar,4,Costa,Urbano,1954,35,Semanal,261,265,Transporte,55,1167.75,1070,79,46,1242,752,0
SOL-005444,43,F,conviviente,Familiar,1,Sierra,Rural,2984,12,Mensual,1979,127,Produccion,59,2711.74,390,61,298,6556,639,1
SOL-005445,33,M,casado,Familiar,5,Selva,Urbano,7555,8,Mensual,729,1012,Comercio,53,2654.09,1160,131,139,417,744,1
SOL-005446,48,M,casado,Familiar,2,Selva,Periurbano,2278,25,Semanal,626,0,Servicios,61,822.9,580,55,73,876,923,1
SOL-005447,65,M,viudo,Familiar,5,Costa,Urbano,1845,5,Quincenal,2417,933,Servicios,42,4778.62,1250,474,566,3396,835,1
SOL-005448,68,M,divorciado,Familiar,4,Selva,Periurbano,369,5,Quincenal,659,821,Comercio,68,1829.76,920,139,28,168,776,1
SOL-005449,66,F,soltero,Alquilada,1,Selva,Urbano,2344,22,Semanal,1275,927,Comercio,82,930.42,490,79,128,1536,689,1
SOL-005450,29,F,casado,Alquilada,1,Sierra,Periurbano,2497,12,Mensual,548,1055,Produccion,70,1639.8,450,127,134,268,752,1
SOL-005451,65,M,divorciado,Familiar,6,Costa,Rural,2588,101,Diario,351,212,Transporte,52,1025.76,1150,64,177,6372,129,0
SOL-005452,37,M,viudo,Propia,3,Sierra,Rural,1387,16,Quincenal,99,655,Transporte,52,1837.92,630,180,83,2241,711,1
SOL-005453,41,F,divorciado,Propia,1,Selva,Rural,4289,59,Diario,1144,937,Transporte,71,1963.59,350,89,41,861,912,1
SOL-005454,24,M,divorciado,Familiar,4,Selva,Periurbano,1895,36,Diario,711,42,Produccion,71,992.38,920,52,194,1164,684,1
SOL-005455,41,M,soltero,Familiar,1,Costa,Periurbano,4696,5,Mensual,2059,764,Produccion,60,3286.4,480,234,401,3208,913,1
SOL-005456,34,F,conviviente,Propia,2,Sierra,Urbano,6013,12,Semanal,1725,674,Transporte,55,3217.95,670,113,520,3120,821,1
SOL-005457,68,M,conviviente,Familiar,6,Selva,Periurbano,1837,79,Diario,561,136,Transporte,68,827.84,1240,60,125,375,807,0
SOL-005458,24,M,casado,Familiar,1,Sierra,Periurbano,662,23,Semanal,328,268,Servicios,69,646.97,450,63,43,1032,950,1
SOL-005459,47,M,conviviente,Alquilada,4,Costa,Urbano,2313,29,Semanal,1195,232,Servicios,59,1983.17,1070,149,16,112,884,1
SOL-005460,49,F,soltero,Alquilada,1,Selva,Rural,6933,32,Diario,93,1269,Transporte,56,3584.24,350,206,386,5790,759,1
SOL-005461,55,F,divorciado,Familiar,3,Sierra,Rural,453,23,Semanal,165,53,Servicios,70,487.2,630,48,75,75,655,0
SOL-005462,43,F,soltero,Propia,1,Selva,Rural,685,23,Quincenal,288,390,Comercio,78,439.56,350,45,15,360,828,1
SOL-005463,45,F,divorciado,Alquilada,3,Costa,Urbano,1012,40,Diario,31,43,Servicios,75,786.75,890,63,131,262,882,0
SOL-005464,66,F,conviviente,Familiar,2,Costa,Urbano,6305,22,Semanal,164,22,Transporte,40,2318.4,710,85,23,46,666,1
SOL-005465,52,M,casado,Propia,4,Sierra,Periurbano,945,17,Quincenal,385,1168,Transporte,53,4459.83,890,377,133,931,845,1
SOL-005466,69,M,viudo,Propia,6,Sierra,Rural,1161,10,Quincenal,289,59,Servicios,61,661.83,1020,61,86,602,678,0
SOL-005467,43,M,conviviente,Familiar,6,Costa,Urbano,1044,17,Quincenal,86,900,Servicios,72,2131.36,1440,62,421,5052,591,1
SOL-005468,45,M,soltero,Alquilada,1,Sierra,Periurbano,3474,4,Mensual,32,378,Comercio,73,1261.71,450,94,52,208,808,1
SOL-005469,49,F,conviviente,Alquilada,1,Costa,Urbano,3537,5,Mensual,1701,844,Transporte,60,2640.8,550,101,360,360,857,1
SOL-005470,22,F,viudo,Familiar,6,Selva,Periurbano,2725,12,Semanal,13,429,Transporte,66,3349.34,1240,234,454,12258,554,1
SOL-005471,66,M,soltero,Alquilada,1,Sierra,Periurbano,5266,33,Semanal,2225,424,Servicios,25,7089.75,450,171,404,4444,868,1
SOL-005472,45,M,casado,Familiar,5,Selva,Urbano,777,21,Quincenal,779,432,Transporte,79,1067.22,1160,57,172,2580,512,1
SOL-005473,63,M,casado,Propia,1,Selva,Rural,2098,44,Diario,871,510,Comercio,70,1047.6,350,62,44,660,764,1
SOL-005474,25,M,casado,Familiar,1,Costa,Periurbano,799,6,Mensual,332,659,Comercio,70,1258.8,480,57,28,560,910,1
SOL-005475,27,M,viudo,Familiar,4,Selva,Periurbano,11497,29,Semanal,1966,1065,Transporte,31,4793.43,920,91,279,558,948,1
SOL-005476,54,F,casado,Alquilada,1,Costa,Periurbano,959,3,Quincenal,1621,875,Servicios,40,3366,480,239,551,4408,713,1
SOL-005477,49,M,casado,Propia,3,Sierra,Urbano,10285,10,Quincenal,1809,459,Comercio,59,3516.16,830,57,290,580,726,1
SOL-005478,49,M,divorciado,Familiar,6,Selva,Periurbano,5756,3,Mensual,594,1261,Transporte,40,4296.6,1240,280,648,13608,627,1
SOL-005479,64,M,divorciado,Propia,1,Costa,Periurbano,732,24,Semanal,79,103,Servicios,65,583.8,480,57,74,2220,601,0
SOL-005480,48,M,soltero,Alquilada,1,Selva,Rural,4648,21,Semanal,325,885,Produccion,68,2158.72,350,194,414,2484,967,1
SOL-005481,54,F,divorciado,Alquilada,5,Costa,Rural,359,6,Quincenal,91,200,Servicios,70,314.7,1000,31,51,306,664,0
SOL-005482,59,F,viudo,Familiar,6,Selva,Periurbano,5881,12,Mensual,2526,1642,Servicios,70,2540.1,1240,96,362,6516,515,1
SOL-005483,68,M,conviviente,Propia,1,Costa,Urbano,3439,18,Semanal,828,46,Servicios,42,2331.02,550,138,272,7344,594,1
SOL-005484,20,F,soltero,Propia,1,Costa,Urbano,1179,22,Quincenal,2189,1369,Comercio,50,3739.5,550,313,485,1940,741,1
SOL-005485,35,F,conviviente,Propia,3,Costa,Urbano,10737,3,Mensual,1657,81,Comercio,15,5185,890,453,536,17688,524,1
SOL-005486,41,F,conviviente,Alquilada,4,Sierra,Rural,10138,60,Diario,2510,218,Servicios,35,6423.95,750,578,605,13310,586,1
SOL-005487,51,M,divorciado,Alquilada,5,Costa,Periurbano,10270,24,Quincenal,2148,305,Produccion,53,4086.65,1130,395,684,684,871,1
SOL-005488,48,F,casado,Familiar,1,Costa,Urbano,1233,5,Mensual,981,1248,Comercio,71,2872.74,550,100,463,5556,846,1
SOL-005489,59,M,divorciado,Familiar,6,Sierra,Urbano,3259,11,Mensual,535,186,Comercio,57,2430.36,1350,124,123,1722,779,1
SOL-005490,31,M,viudo,Propia,3,Selva,Rural,702,70,Diario,135,204,Servicios,73,399.06,590,46,9,324,882,0
SOL-005491,21,F,soltero,Propia,1,Selva,Periurbano,2102,16,Quincenal,534,341,Comercio,42,1464.5,430,85,104,3432,521,1
SOL-005492,51,M,viudo,Familiar,4,Selva,Periurbano,471,48,Semanal,400,130,Produccion,60,737.2,920,56,5,20,743,0
SOL-005493,64,F,divorciado,Familiar,4,Costa,Urbano,851,19,Semanal,598,1253,Comercio,77,1866.45,1070,171,1,7,722,1
SOL-005494,50,F,viudo,Propia,6,Selva,Periurbano,3950,80,Diario,837,888,Comercio,55,2164.05,1240,210,387,11610,380,1
SOL-005495,20,F,soltero,Propia,1,Sierra,Rural,9792,22,Quincenal,1719,1432,Transporte,52,4063.2,390,163,318,2226,988,1
SOL-005496,47,F,divorciado,Propia,3,Sierra,Urbano,578,39,Semanal,201,860,Transporte,56,2669.04,830,214,229,2519,659,1
SOL-005497,19,M,soltero,Familiar,1,Costa,Urbano,9725,24,Semanal,502,1219,Comercio,35,5316.35,550,432,525,4725,746,1
SOL-005498,31,M,conviviente,Familiar,6,Costa,Rural,8468,6,Quincenal,1720,1516,Servicios,65,2853.2,1150,68,434,4774,846,1
SOL-005499,46,M,divorciado,Propia,1,Costa,Periurbano,16751,21,Quincenal,2155,1641,Comercio,20,7332.8,480,317,282,5922,713,1
SOL-005500,64,F,divorciado,Propia,4,Sierra,Rural,1269,2,Quincenal,336,261,Transporte,63,513.56,750,51,65,2340,381,0
SOL-005501,20,F,soltero,Propia,1,Selva,Rural,1620,17,Quincenal,414,11,Produccion,72,920.64,350,77,117,2340,533,1
SOL-005502,20,M,soltero,Familiar,1,Selva,Periurbano,928,11,Quincenal,313,744,Servicios,74,1790.1,430,142,341,3410,896,1
SOL-005503,59,M,viudo,Alquilada,5,Selva,Urbano,7539,24,Quincenal,2289,1498,Comercio,62,2989.84,1160,111,376,1128,962,1
SOL-005504,68,M,viudo,Familiar,3,Sierra,Rural,553,15,Quincenal,602,546,Comercio,68,2085.44,630,163,415,8715,355,1
SOL-005505,18,F,soltero,Alquilada,1,Selva,Rural,9070,33,Semanal,2573,233,Produccion,60,3766.8,350,318,132,924,673,1
SOL-005506,37,F,viudo,Alquilada,3,Selva,Periurbano,640,9,Mensual,111,178,Transporte,18,1541.6,740,84,67,67,682,1
SOL-005507,43,M,casado,Propia,6,Selva,Urbano,1462,5,Mensual,119,492,Servicios,85,562.95,1330,55,2,72,931,0
SOL-005508,69,M,conviviente,Familiar,2,Costa,Periurbano,1320,8,Mensual,1443,968,Comercio,65,2937.2,630,59,383,4596,872,1
SOL-005509,23,M,divorciado,Alquilada,5,Costa,Periurbano,3750,11,Mensual,26,103,Transporte,66,1785.68,1130,66,320,2880,993,0
SOL-005510,29,M,conviviente,Alquilada,6,Sierra,Periurbano,1983,64,Diario,1598,1242,Transporte,73,1917.27,1210,111,361,7581,513,1
SOL-005511,34,F,divorciado,Familiar,5,Selva,Periurbano,715,34,Semanal,113,20,Transporte,71,368.01,1080,38,66,1584,332,0
SOL-005512,39,M,divorciado,Alquilada,2,Sierra,Urbano,7155,65,Diario,1074,409,Comercio,43,2505.72,670,159,40,280,875,1
SOL-005513,34,F,soltero,Propia,1,Selva,Urbano,8355,6,Semanal,1804,1396,Produccion,54,3833.64,490,372,117,2808,790,1
SOL-005514,30,M,divorciado,Familiar,1,Sierra,Urbano,4752,26,Semanal,498,910,Servicios,73,1932.12,520,63,331,993,887,1
SOL-005515,67,F,casado,Propia,1,Selva,Rural,370,19,Quincenal,338,1089,Produccion,68,1973.44,350,162,121,3993,593,1
SOL-005516,65,M,viudo,Propia,5,Selva,Urbano,423,15,Semanal,678,557,Transporte,72,1323,1160,121,167,4509,537,1
SOL-005517,36,M,divorciado,Familiar,2,Sierra,Rural,605,23,Quincenal,275,142,Produccion,52,756.96,520,71,98,1176,942,1
SOL-005518,36,M,viudo,Alquilada,1,Selva,Periurbano,5617,5,Semanal,1224,926,Transporte,58,2173.5,430,85,1,8,916,1
SOL-005519,30,F,viudo,Alquilada,5,Selva,Periurbano,690,8,Mensual,430,179,Comercio,79,332.22,1080,36,65,780,642,0
SOL-005520,45,M,soltero,Alquilada,1,Costa,Urbano,422,17,Semanal,309,201,Produccion,65,577.15,550,54,86,774,968,1
SOL-005521,42,M,divorciado,Alquilada,3,Sierra,Rural,1098,18,Quincenal,237,103,Produccion,70,560.1,630,55,106,954,883,0
SOL-005522,49,M,viudo,Alquilada,5,Selva,Urbano,2269,80,Diario,224,306,Transporte,55,2052,1160,129,377,1508,985,1
SOL-005523,53,M,conviviente,Familiar,1,Selva,Urbano,1231,7,Mensual,674,267,Transporte,35,1712.1,490,52,144,2160,882,1
SOL-005524,42,M,soltero,Familiar,1,Costa,Periurbano,8389,20,Quincenal,919,419,Produccion,17,3004.6,480,190,594,14256,338,1
SOL-005525,35,M,soltero,Alquilada,1,Selva,Rural,1447,47,Semanal,209,12,Comercio,58,558.6,350,52,9,9,878,1
SOL-005526,36,M,divorciado,Propia,1,Selva,Urbano,411,33,Semanal,213,1194,Produccion,49,4132.53,490,68,219,5256,889,1
SOL-005527,46,M,conviviente,Propia,3,Selva,Rural,7746,4,Mensual,1,1062,Comercio,30,6589.8,590,648,344,2064,874,1
SOL-005528,52,F,conviviente,Familiar,1,Costa,Urbano,1079,4,Quincenal,707,416,Produccion,70,1749,550,113,7,84,901,1
SOL-005529,29,M,casado,Propia,5,Sierra,Periurbano,13562,6,Semanal,1631,605,Servicios,40,4621.2,1050,357,126,1512,929,1
SOL-005530,52,M,viudo,Alquilada,1,Costa,Periurbano,6161,6,Mensual,1050,678,Produccion,62,2484.44,480,154,269,5649,569,1
SOL-005531,29,F,casado,Propia,6,Selva,Periurbano,1351,36,Diario,21,226,Comercio,68,519.68,1240,50,3,63,713,0
SOL-005532,45,M,casado,Alquilada,4,Selva,Urbano,1911,14,Quincenal,1533,920,Comercio,66,1792.14,990,147,195,390,988,1
SOL-005533,58,M,viudo,Familiar,5,Sierra,Urbano,2668,13,Quincenal,635,405,Transporte,55,999.45,1180,92,153,1530,765,1
SOL-005534,18,F,soltero,Propia,1,Sierra,Urbano,2199,30,Semanal,367,1424,Produccion,80,1669.8,520,131,112,336,981,1
SOL-005535,19,M,soltero,Familiar,1,Sierra,Rural,4764,23,Quincenal,11,174,Transporte,34,1611.06,390,157,210,3780,557,1
SOL-005536,62,M,divorciado,Propia,4,Costa,Urbano,1723,98,Diario,684,308,Servicios,40,1413,1070,121,271,9756,31,1
SOL-005537,22,F,soltero,Alquilada,1,Selva,Rural,1558,9,Mensual,240,183,Transporte,55,589.95,350,58,77,462,862,1
SOL-005538,48,F,divorciado,Propia,1,Selva,Rural,1698,13,Quincenal,338,939,Comercio,73,1628.91,350,109,192,384,655,1
SOL-005539,35,M,conviviente,Familiar,4,Costa,Urbano,309,17,Quincenal,143,100,Comercio,62,427.88,1070,48,71,994,599,0
SOL-005540,67,M,conviviente,Alquilada,6,Costa,Rural,1809,80,Diario,824,255,Produccion,63,1928.81,1150,180,139,2780,717,1
SOL-005541,58,M,soltero,Propia,1,Sierra,Rural,2294,25,Semanal,486,722,Transporte,64,2167.56,390,99,137,1233,880,1
SOL-005542,20,F,soltero,Familiar,1,Sierra,Rural,11547,3,Mensual,844,199,Servicios,13,4189.92,390,70,88,792,709,1
SOL-005543,63,F,casado,Propia,3,Selva,Urbano,3988,54,Diario,2450,602,Comercio,70,2697,800,51,203,1218,865,1
SOL-005544,41,M,viudo,Propia,2,Sierra,Urbano,6292,104,Diario,1692,556,Produccion,70,2424.6,670,150,448,2688,964,1
SOL-005545,37,F,conviviente,Alquilada,1,Sierra,Periurbano,1365,3,Quincenal,180,188,Servicios,65,563.85,450,54,61,305,905,1
SOL-005546,29,F,casado,Propia,4,Sierra,Rural,4948,73,Diario,926,397,Transporte,71,2513.72,750,225,244,1464,824,1
SOL-005547,54,M,casado,Propia,6,Sierra,Rural,4392,20,Semanal,904,799,Servicios,73,1550.34,1020,117,53,424,752,1
SOL-005548,62,F,conviviente,Familiar,4,Costa,Rural,4928,90,Diario,2229,956,Servicios,68,2643.52,840,97,95,665,864,1
SOL-005549,64,M,soltero,Familiar,1,Sierra,Periurbano,508,13,Semanal,220,82,Produccion,68,403.52,450,47,27,540,832,0
SOL-005550,25,M,casado,Alquilada,3,Costa,Rural,2057,39,Semanal,929,784,Transporte,52,2688.96,700,188,365,3650,806,1
SOL-005551,21,F,soltero,Propia,1,Selva,Rural,3952,102,Diario,385,292,Servicios,60,2030,350,105,373,8952,340,1
SOL-005552,59,F,divorciado,Alquilada,6,Costa,Urbano,3672,17,Quincenal,781,391,Servicios,61,1431.3,1440,58,123,1845,835,1
SOL-005553,49,M,divorciado,Familiar,3,Costa,Periurbano,2369,5,Semanal,443,907,Servicios,55,3249,790,106,512,4096,926,1
SOL-005554,22,M,casado,Propia,6,Sierra,Urbano,515,26,Semanal,2,36,Servicios,73,302.67,1350,33,23,92,946,0
SOL-005555,68,M,viudo,Alquilada,3,Costa,Periurbano,1428,22,Quincenal,952,594,Produccion,74,834.86,790,68,105,2310,523,1
SOL-005556,67,F,conviviente,Alquilada,3,Selva,Urbano,7079,118,Diario,1461,630,Transporte,66,2562.24,800,54,64,1728,684,1
SOL-005557,36,F,soltero,Propia,1,Costa,Urbano,1386,4,Semanal,703,130,Servicios,73,1002.78,550,50,199,1592,785,1
SOL-005558,65,M,conviviente,Propia,3,Selva,Rural,6107,37,Diario,928,837,Transporte,54,2111.86,590,193,283,3962,949,1
SOL-005559,49,F,divorciado,Propia,1,Sierra,Periurbano,4122,8,Semanal,365,1373,Produccion,65,3194.8,450,59,537,4296,950,1
SOL-005560,29,M,viudo,Propia,1,Sierra,Urbano,6661,38,Semanal,1086,755,Comercio,63,3217.15,520,228,389,10503,599,1
SOL-005561,22,M,soltero,Alquilada,1,Costa,Urbano,3808,4,Mensual,2479,849,Produccion,65,3477.25,550,347,294,8820,610,1
SOL-005562,64,F,soltero,Familiar,1,Selva,Urbano,494,5,Quincenal,448,13,Produccion,85,324.3,490,32,52,104,938,0
SOL-005563,52,M,divorciado,Alquilada,6,Sierra,Urbano,3555,30,Semanal,1525,186,Comercio,65,2360.05,1350,178,77,1386,917,1
SOL-005564,56,F,soltero,Alquilada,1,Selva,Urbano,2702,12,Mensual,1212,519,Servicios,70,1656,490,153,173,1557,814,1
SOL-005565,33,F,soltero,Familiar,1,Costa,Urbano,3741,27,Semanal,729,1143,Comercio,75,1538,550,59,7,56,873,1
SOL-005566,69,F,divorciado,Alquilada,2,Costa,Periurbano,621,6,Quincenal,432,226,Comercio,15,2051.9,630,168,170,5100,605,1
SOL-005567,24,M,viudo,Familiar,4,Costa,Rural,20580,6,Mensual,1723,1297,Comercio,22,7460.7,840,316,1233,13563,905,1
SOL-005568,46,F,casado,Alquilada,2,Costa,Rural,6180,5,Mensual,941,189,Transporte,61,2084.16,560,52,129,3483,709,1
SOL-005569,47,M,viudo,Propia,3,Selva,Urbano,3936,99,Diario,351,603,Servicios,65,1909.95,800,161,253,4554,569,1
SOL-005570,40,M,divorciado,Familiar,3,Selva,Periurbano,437,10,Mensual,35,317,Transporte,73,439.56,740,48,59,236,763,0
SOL-005571,31,M,viudo,Familiar,6,Selva,Rural,1342,3,Mensual,523,570,Servicios,69,1208.69,970,64,41,1230,702,1
SOL-005572,61,F,casado,Familiar,5,Costa,Rural,10301,80,Diario,751,1126,Servicios,50,3597.5,1000,185,447,8940,544,1
SOL-005573,58,M,conviviente,Familiar,5,Sierra,Urbano,1869,6,Mensual,153,596,Servicios,66,1228.42,1180,108,184,1840,798,0
SOL-005574,68,F,divorciado,Familiar,5,Costa,Rural,4795,115,Diario,10,98,Servicios,56,1896.4,1000,53,335,11055,394,1
SOL-005575,18,M,soltero,Propia,1,Costa,Urbano,5263,58,Diario,1004,45,Comercio,56,2768.04,550,111,161,3864,964,1
SOL-005576,53,M,casado,Alquilada,6,Costa,Rural,1189,32,Diario,259,340,Produccion,59,715.86,1150,68,41,656,840,0
SOL-005577,70,F,viudo,Propia,1,Sierra,Urbano,1014,29,Semanal,1407,1910,Comercio,59,3990.94,520,92,201,402,690,1
SOL-005578,47,F,divorciado,Propia,3,Sierra,Rural,4109,11,Mensual,1488,1698,Transporte,40,5359.8,630,492,1034,4136,942,1
SOL-005579,59,F,soltero,Propia,1,Selva,Periurbano,1001,4,Quincenal,777,453,Servicios,79,563.85,430,50,109,654,914,1
SOL-005580,44,F,casado,Familiar,3,Costa,Periurbano,3385,11,Semanal,829,348,Transporte,68,2718.72,790,237,411,2877,744,1
SOL-005581,45,F,divorciado,Familiar,4,Selva,Rural,2072,29,Semanal,401,694,Servicios,60,2452,710,117,186,2790,963,1
SOL-005582,35,M,soltero,Familiar,1,Sierra,Periurbano,1852,51,Semanal,952,535,Servicios,59,1753.57,450,145,77,462,973,1
SOL-005583,26,M,divorciado,Propia,4,Selva,Periurbano,2661,4,Quincenal,1165,871,Transporte,72,1263.64,920,98,46,1242,946,1
SOL-005584,46,M,viudo,Familiar,2,Sierra,Urbano,2308,12,Quincenal,780,1163,Transporte,40,3927,670,230,514,16962,344,1
SOL-005585,33,F,viudo,Alquilada,1,Sierra,Urbano,7071,5,Mensual,1163,1029,Servicios,50,2786,520,208,266,7980,549,1
SOL-005586,24,M,divorciado,Propia,2,Costa,Periurbano,17795,17,Quincenal,2182,844,Transporte,32,6275.72,630,615,235,7755,893,1
SOL-005587,58,F,viudo,Alquilada,6,Costa,Urbano,6023,48,Diario,147,1463,Comercio,62,3226.96,1440,253,480,480,666,1
SOL-005588,52,M,viudo,Alquilada,6,Sierra,Periurbano,3534,115,Diario,351,541,Transporte,56,2486.88,1210,52,285,7695,578,1
SOL-005589,50,F,casado,Familiar,3,Selva,Periurbano,2952,12,Mensual,318,711,Servicios,75,1878,740,169,82,902,687,1
SOL-005590,38,F,divorciado,Familiar,4,Costa,Rural,6694,7,Mensual,0,544,Comercio,69,2506.97,840,224,14,42,826,1
SOL-005591,35,M,conviviente,Familiar,1,Sierra,Urbano,1273,8,Mensual,574,546,Comercio,72,2046.52,520,100,215,645,855,1
SOL-005592,43,F,divorciado,Familiar,6,Selva,Urbano,1797,9,Mensual,247,20,Transporte,63,757.39,1330,58,46,828,766,0
SOL-005593,57,F,soltero,Alquilada,1,Sierra,Rural,1910,6,Mensual,1200,582,Servicios,66,1447.38,390,90,62,1860,749,1
SOL-005594,56,F,viudo,Propia,4,Selva,Urbano,2029,46,Semanal,1273,1060,Produccion,82,1439.64,990,108,171,2052,791,1
SOL-005595,22,F,casado,Propia,3,Sierra,Urbano,2081,50,Diario,215,522,Comercio,68,1208.32,830,82,38,912,962,1
SOL-005596,42,M,soltero,Alquilada,1,Costa,Urbano,1881,87,Diario,566,325,Servicios,60,950.4,550,80,60,360,903,1
SOL-005597,61,F,divorciado,Familiar,6,Selva,Urbano,4250,12,Mensual,2058,902,Comercio,55,3169.35,1330,289,296,2664,901,1
SOL-005598,46,M,conviviente,Familiar,5,Selva,Urbano,2737,15,Semanal,286,93,Transporte,73,1417.5,1160,113,252,1008,785,0
SOL-005599,49,F,viudo,Familiar,2,Selva,Periurbano,1011,12,Mensual,231,268,Comercio,85,580.95,580,56,32,160,735,1
SOL-005600,62,M,viudo,Alquilada,5,Selva,Periurbano,1449,3,Mensual,416,182,Comercio,66,523.94,1080,50,104,728,959,0
SOL-005601,65,M,soltero,Alquilada,1,Costa,Rural,1362,59,Diario,1653,1283,Produccion,59,2783.9,430,195,342,8208,612,1
SOL-005602,58,F,soltero,Familiar,1,Costa,Periurbano,1946,55,Diario,417,381,Servicios,50,983,480,61,117,2340,591,1
SOL-005603,59,F,divorciado,Alquilada,5,Costa,Periurbano,16944,9,Mensual,1438,286,Produccion,20,7593.6,1130,386,177,885,760,1
SOL-005604,19,M,soltero,Familiar,1,Sierra,Rural,798,10,Mensual,319,174,Produccion,74,372.06,390,47,74,296,681,1
SOL-005605,63,M,divorciado,Familiar,4,Selva,Urbano,859,3,Mensual,1821,1571,Produccion,61,3201.9,990,298,455,1365,799,1
SOL-005606,58,M,viudo,Alquilada,3,Sierra,Rural,1995,41,Semanal,815,85,Produccion,76,948.24,630,63,180,4860,456,1
